Data version,Climate station name,Province,Country,Station ID,Degree latitude,Degree longitude,UTC offset,Elevation
CWEC2011,MEDICINE HAT RCS,AB,CAN,3034485,50.03,-110.72,-7.00,715.0                                                      
ECCC station identifier,File source code (always 'B'),Year Month Day Hour (YYYYMMDDHH),Extraterrestrial irradiance / kJ/m2,Global horizontal irradiance / kJ/m2,Flag,Direct normal irradiance / kJ/m2,Flag,Diffuse horizontal irradiance / kJ/m2,Flag,Global horizontal illuminance / 100 lux,Flag,Direct normal illuminance / 100 lux,Flag,Diffuse horizontal illuminance / 100 lux,Flag,Zenith luminance / 100 Cd/m2,Flag,Minutes of sunshine / 0-60 minutes,Flag,Ceiling height / 10 m,Flag,Sky condition,Flag,Visibility / 100 m,Flag,Present Weather,Flag,Station pressure / 10 Pa,Flag,Dry bulb temperature / 0.1 C,Flag,Dew point temperature / 0.1 C,Flag,Wind direction / 0-359 degrees,Flag,Wind speed / 0.1 m/s,Flag,Total sky cover / 0-10 in tenths,Flag,Opaque sky cover / 0-10 in tenths,Flag,Snow cover (0 = no snow cover 1 = snow cover),Flag
3034485,B,2013100619,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9289,,125,,28,,230,,25,,99,9,99,9,0,,
3034485,B,2013100620,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9284,,109,,19,,230,,31,,99,9,99,9,0,,
3034485,B,2013100621,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9281,,91,,16,,240,,36,,99,9,99,9,0,,
3034485,B,2013100622,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9275,,79,,13,,230,,31,,99,9,99,9,0,,
3034485,B,2013100623,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9268,,76,,11,,230,,36,,99,9,99,9,0,,
3034485,B,2013100624,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9263,,66,,2,,240,,36,,99,9,99,9,0,,
3034485,B,2013100701,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9256,,60,,-5,,240,,36,,99,9,99,9,0,,
3034485,B,2013100702,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9251,,53,,-11,,230,,42,,99,9,99,9,0,,
3034485,B,2013100703,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9242,,38,,-20,,230,,25,,99,9,99,9,0,,
3034485,B,2013100704,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9234,,34,,-20,,230,,31,,99,9,99,9,0,,
3034485,B,2013100705,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9229,,46,,-9,,220,,47,,99,9,99,9,0,,
3034485,B,2013100706,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9222,,53,,-12,,230,,47,,99,9,99,9,0,,
3034485,B,2013100707,69,33,S,16,S,17,S,6,Q,9999,9,6,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9215,,53,,-13,,230,,42,,99,9,99,9,0,,
3034485,B,2013100708,728,274,S,865,S,146,S,79,Q,188,Q,51,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9212,,95,,-6,,230,,47,,99,9,99,9,0,,
3034485,B,2013100709,1458,784,S,1541,S,327,S,241,Q,430,Q,114,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9207,,134,,-4,,220,,67,,99,9,99,9,0,,
3034485,B,2013100710,2065,1440,S,1934,S,628,S,456,Q,572,Q,216,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9202,,184,,6,,220,,78,,99,9,99,9,0,,
3034485,B,2013100711,2508,596,S,14,S,589,S,192,Q,4,Q,190,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9195,,201,,-8,,230,,97,,99,9,99,9,0,,
3034485,B,2013100712,2757,788,S,46,S,762,S,254,Q,14,Q,246,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9188,,205,,-15,,230,,108,,99,9,99,9,0,,
3034485,B,2013100713,2795,845,S,60,S,811,S,273,Q,18,Q,262,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9182,,208,,-21,,230,,103,,99,9,99,9,0,,
3034485,B,2013100714,2619,755,S,46,S,730,S,243,Q,14,Q,236,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9180,,204,,-27,,240,,78,,99,9,99,9,0,,
3034485,B,2013100715,2241,735,S,186,S,651,S,238,Q,56,Q,212,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9178,,211,,-52,,250,,89,,99,9,99,9,0,,
3034485,B,2013100716,1687,1172,S,2018,S,480,S,368,Q,589,Q,166,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9179,,194,,-16,,270,,89,,99,9,99,9,0,,
3034485,B,2013100717,995,204,S,0,S,204,S,66,Q,0,Q,66,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9176,,176,,-20,,260,,103,,99,9,99,9,0,,
3034485,B,2013100718,235,51,S,0,S,51,S,17,Q,0,Q,17,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9181,,167,,-21,,250,,97,,99,9,99,9,0,,
3034485,B,2013100719,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9185,,147,,-17,,240,,78,,99,9,99,9,0,,
3034485,B,2013100720,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9187,,125,,-3,,270,,61,,99,9,99,9,0,,
3034485,B,2013100721,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9185,,121,,-1,,250,,83,,99,9,99,9,0,,
3034485,B,2013100722,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9187,,108,,15,,230,,61,,99,9,99,9,0,,
3034485,B,2013100723,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9186,,87,,12,,230,,56,,99,9,99,9,0,,
3034485,B,2013100724,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9187,,85,,16,,220,,67,,99,9,99,9,0,,
3034485,B,2013100801,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9188,,67,,12,,220,,61,,99,9,99,9,0,,
3034485,B,2013100802,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9188,,68,,7,,240,,78,,99,9,99,9,0,,
3034485,B,2013100803,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9190,,56,,2,,230,,56,,99,9,99,9,0,,
3034485,B,2013100804,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9196,,47,,-3,,210,,53,,99,9,99,9,0,,
3034485,B,2013100805,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9200,,45,,-10,,230,,53,,99,9,99,9,0,,
3034485,B,2013100806,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9201,,36,,-8,,230,,53,,99,9,99,9,0,,
3034485,B,2013100807,61,28,S,14,S,14,S,5,Q,9999,9,5,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9201,,38,,0,,220,,53,,99,9,99,9,0,,
3034485,B,2013100808,706,145,S,0,S,145,S,47,Q,0,Q,47,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9207,,72,,1,,220,,53,,99,9,99,9,0,,
3034485,B,2013100809,1436,868,S,2394,S,169,S,255,Q,665,Q,61,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9210,,112,,2,,250,,56,,99,9,99,9,0,,
3034485,B,2013100810,2042,1363,S,2849,S,180,S,413,Q,842,Q,64,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9205,,133,,-8,,270,,83,,99,9,99,9,0,,
3034485,B,2013100811,2484,1699,S,2880,S,245,S,522,Q,864,Q,86,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9209,,147,,-13,,290,,61,,99,9,99,9,0,,
3034485,B,2013100812,2732,1828,S,2657,S,353,S,566,Q,800,Q,122,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9213,,160,,-22,,290,,56,,99,9,99,9,0,,
3034485,B,2013100813,2768,1979,S,3027,S,276,S,609,Q,912,Q,96,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9214,,173,,-29,,270,,42,,99,9,99,9,0,,
3034485,B,2013100814,2592,1825,S,2109,S,715,S,578,Q,634,Q,244,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9217,,168,,-31,,300,,31,,99,9,99,9,0,,
3034485,B,2013100815,2213,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9225,,157,,-22,,330,,36,,99,9,99,9,0,,
3034485,B,2013100816,1658,282,S,0,S,282,S,91,Q,0,Q,91,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9231,,159,,-15,,270,,17,,99,9,99,9,0,,
3034485,B,2013100817,966,145,S,0,S,145,S,47,Q,0,Q,47,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9244,,137,,9,,10,,42,,99,9,99,9,0,,
3034485,B,2013100818,213,21,S,0,S,21,S,7,Q,0,Q,7,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9260,,109,,27,,340,,47,,99,9,99,9,0,,
3034485,B,2013100819,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9276,,96,,42,,340,,56,,99,9,99,9,0,,
3034485,B,2013100820,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9293,,79,,59,,330,,42,,99,9,99,9,0,,
3034485,B,2013100821,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9299,,73,,60,,0,,36,,99,9,99,9,0,,
3034485,B,2013100822,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9314,,71,,43,,0,,47,,99,9,99,9,0,,
3034485,B,2013100823,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9327,,58,,23,,0,,25,,99,9,99,9,0,,
3034485,B,2013100824,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9334,,53,,22,,340,,11,,99,9,99,9,0,,
3034485,B,2013100901,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9339,,43,,8,,350,,19,,99,9,99,9,0,,
3034485,B,2013100902,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9343,,27,,0,,330,,6,,99,9,99,9,0,,
3034485,B,2013100903,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9346,,14,,-10,,300,,11,,99,9,99,9,0,,
3034485,B,2013100904,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9350,,3,,-11,,260,,17,,99,9,99,9,0,,
3034485,B,2013100905,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9354,,-12,,-29,,220,,6,,99,9,99,9,0,,
3034485,B,2013100906,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9354,,-9,,-21,,260,,6,,99,9,99,9,0,,
3034485,B,2013100907,53,26,S,12,S,13,S,4,Q,9999,9,5,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9360,,-20,,-28,,240,,17,,99,9,99,9,0,,
3034485,B,2013100908,684,158,S,0,S,158,S,51,Q,0,Q,51,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9363,,-1,,-15,,220,,25,,99,9,99,9,0,,
3034485,B,2013100909,1413,884,S,2484,S,171,S,259,Q,687,Q,61,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9359,,28,,1,,200,,31,,99,9,99,9,0,,
3034485,B,2013100910,2019,1408,S,2982,S,185,S,427,Q,880,Q,66,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9350,,61,,14,,220,,42,,99,9,99,9,0,,
3034485,B,2013100911,2460,1833,S,3242,S,214,S,561,Q,972,Q,75,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9342,,86,,14,,210,,42,,99,9,99,9,0,,
3034485,B,2013100912,2707,2063,S,3357,S,218,S,632,Q,1010,Q,76,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9333,,97,,6,,220,,56,,99,9,99,9,0,,
3034485,B,2013100913,2742,2105,S,3397,S,213,S,644,Q,1023,Q,74,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9319,,117,,6,,210,,56,,99,9,99,9,0,,
3034485,B,2013100914,2564,1962,S,3375,S,204,S,600,Q,1014,Q,72,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9305,,130,,9,,200,,61,,99,9,99,9,0,,
3034485,B,2013100915,2185,1641,S,3288,S,181,S,498,Q,976,Q,64,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9295,,135,,3,,200,,67,,99,9,99,9,0,,
3034485,B,2013100916,1630,1181,S,2978,S,195,S,355,Q,859,Q,70,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9285,,133,,3,,190,,72,,99,9,99,9,0,,
3034485,B,2013100917,937,568,S,1783,S,229,S,162,Q,423,Q,81,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9277,,123,,0,,190,,67,,99,9,99,9,0,,
3034485,B,2013100918,193,55,S,132,S,47,S,16,Q,13,Q,16,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9271,,94,,5,,190,,53,,99,9,99,9,0,,
3034485,B,2013100919,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9265,,76,,12,,190,,47,,99,9,99,9,0,,
3034485,B,2013100920,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9259,,83,,18,,190,,61,,99,9,99,9,0,,
3034485,B,2013100921,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9249,,86,,23,,180,,72,,99,9,99,9,0,,
3034485,B,2013100922,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9246,,83,,21,,190,,78,,99,9,99,9,0,,
3034485,B,2013100923,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9241,,56,,13,,220,,36,,99,9,99,9,0,,
3034485,B,2013100924,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9234,,46,,8,,220,,42,,99,9,99,9,0,,
3034485,B,2013101001,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9229,,29,,1,,230,,42,,99,9,99,9,0,,
3034485,B,2013101002,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9224,,9,,-7,,210,,31,,99,9,99,9,0,,
3034485,B,2013101003,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9218,,12,,-4,,220,,36,,99,9,99,9,0,,
3034485,B,2013101004,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9215,,14,,-3,,230,,36,,99,9,99,9,0,,
3034485,B,2013101005,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9213,,13,,-5,,230,,36,,99,9,99,9,0,,
3034485,B,2013101006,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9209,,25,,0,,230,,47,,99,9,99,9,0,,
3034485,B,2013101007,44,21,S,10,S,11,S,3,Q,9999,9,4,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9211,,37,,-6,,230,,67,,99,9,99,9,0,,
3034485,B,2013101008,663,155,S,0,S,155,S,50,Q,0,Q,50,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9216,,27,,-7,,240,,53,,99,9,99,9,0,,
3034485,B,2013101009,1390,783,S,1338,S,405,S,243,Q,369,Q,139,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9221,,56,,7,,220,,31,,99,9,99,9,0,,
3034485,B,2013101010,1995,694,S,344,S,555,S,224,Q,101,Q,183,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9226,,84,,10,,320,,31,,99,9,99,9,0,,
3034485,B,2013101011,2436,580,S,14,S,573,S,187,Q,4,Q,185,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9229,,99,,31,,320,,36,,99,9,99,9,0,,
3034485,B,2013101012,2681,717,S,34,S,699,S,231,Q,10,Q,226,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9231,,103,,39,,320,,31,,99,9,99,9,0,,
3034485,B,2013101013,2717,596,S,7,S,593,S,192,Q,2,Q,191,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9232,,101,,39,,310,,53,,99,9,99,9,0,,
3034485,B,2013101014,2538,602,S,21,S,591,S,194,Q,6,Q,191,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9233,,103,,37,,310,,36,,99,9,99,9,0,,
3034485,B,2013101015,2157,732,S,244,S,625,S,237,Q,72,Q,205,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9237,,83,,58,,290,,36,,99,9,99,9,0,,
3034485,B,2013101016,1601,273,S,0,S,273,S,88,Q,0,Q,88,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9239,,83,,67,,300,,19,,99,9,99,9,0,,
3034485,B,2013101017,908,148,S,0,S,148,S,48,Q,0,Q,48,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9242,,79,,62,,330,,17,,99,9,99,9,0,,
3034485,B,2013101018,174,16,S,0,S,16,S,5,Q,0,Q,5,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9246,,73,,60,,320,,17,,99,9,99,9,0,,
3034485,B,2013101019,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9248,,72,,57,,350,,6,,99,9,99,9,0,,
3034485,B,2013101020,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9252,,65,,48,,0,,0,,99,9,99,9,0,,
3034485,B,2013101021,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9255,,60,,50,,180,,17,,99,9,99,9,0,,
3034485,B,2013101022,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9261,,65,,57,,250,,17,,99,9,99,9,0,,
3034485,B,2013101023,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9266,,65,,58,,340,,11,,99,9,99,9,0,,
3034485,B,2013101024,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9269,,64,,58,,270,,17,,99,9,99,9,0,,
3034485,B,2013101101,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9274,,64,,54,,310,,17,,99,9,99,9,0,,
3034485,B,2013101102,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9280,,64,,53,,310,,19,,99,9,99,9,0,,
3034485,B,2013101103,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9285,,57,,43,,350,,11,,99,9,99,9,0,,
3034485,B,2013101104,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9291,,48,,24,,320,,17,,99,9,99,9,0,,
3034485,B,2013101105,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9298,,45,,19,,330,,19,,99,9,99,9,0,,
3034485,B,2013101106,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9302,,43,,19,,310,,31,,99,9,99,9,0,,
3034485,B,2013101107,37,18,S,9,S,9,S,3,Q,9999,9,3,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9304,,40,,21,,320,,31,,99,9,99,9,0,,
3034485,B,2013101108,641,43,S,0,S,43,S,14,Q,0,Q,14,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9308,,48,,24,,320,,31,,99,9,99,9,0,,
3034485,B,2013101109,1368,399,S,166,S,352,S,128,Q,45,Q,115,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9312,,58,,22,,320,,31,,99,9,99,9,0,,
3034485,B,2013101110,1972,1273,S,2049,S,453,S,399,Q,604,Q,157,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9317,,77,,18,,310,,17,,99,9,99,9,0,,
3034485,B,2013101111,2412,1720,S,2355,S,568,S,541,Q,705,Q,196,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9319,,88,,19,,300,,31,,99,9,99,9,0,,
3034485,B,2013101112,2656,1047,S,391,S,836,S,338,Q,118,Q,275,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9318,,87,,11,,300,,42,,99,9,99,9,0,,
3034485,B,2013101113,2691,587,S,4,S,585,S,189,Q,1,Q,189,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9316,,85,,11,,310,,47,,99,9,99,9,0,,
3034485,B,2013101114,2511,590,S,14,S,583,S,190,Q,4,Q,188,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9315,,94,,-2,,310,,42,,99,9,99,9,0,,
3034485,B,2013101115,2130,804,S,346,S,655,S,260,Q,102,Q,216,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9317,,94,,-7,,310,,36,,99,9,99,9,0,,
3034485,B,2013101116,1573,379,S,11,S,376,S,122,Q,3,Q,121,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9318,,92,,-9,,290,,25,,99,9,99,9,0,,
3034485,B,2013101117,879,315,S,444,S,236,S,98,Q,102,Q,79,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9318,,84,,1,,240,,19,,99,9,99,9,0,,
3034485,B,2013101118,155,22,S,0,S,22,S,7,Q,0,Q,7,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9319,,65,,4,,250,,25,,99,9,99,9,0,,
3034485,B,2013101119,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9319,,65,,7,,280,,31,,99,9,99,9,0,,
3034485,B,2013101120,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9321,,43,,10,,240,,17,,99,9,99,9,0,,
3034485,B,2013101121,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9326,,43,,13,,240,,17,,99,9,99,9,0,,
3034485,B,2013101122,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9327,,39,,19,,190,,11,,99,9,99,9,0,,
3034485,B,2013101123,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9328,,39,,23,,180,,17,,99,9,99,9,0,,
3034485,B,2013101124,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9329,,52,,28,,260,,19,,99,9,99,9,0,,
3034485,B,2013101201,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9331,,42,,22,,250,,11,,99,9,99,9,0,,
3034485,B,2013101202,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9334,,48,,18,,270,,17,,99,9,99,9,0,,
3034485,B,2013101203,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9336,,28,,5,,350,,11,,99,9,99,9,0,,
3034485,B,2013101204,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9339,,17,,-10,,270,,11,,99,9,99,9,0,,
3034485,B,2013101205,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9342,,8,,-11,,0,,0,,99,9,99,9,0,,
3034485,B,2013101206,0,0,S,0,S,0,S,0,Q,0,Q,0,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9347,,-1,,-15,,0,,6,,99,9,99,9,0,,
3034485,B,2013101207,31,16,S,7,S,8,S,2,Q,9999,9,3,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9350,,-16,,-29,,210,,6,,99,9,99,9,0,,
3034485,B,2013101208,618,37,S,0,S,37,S,12,Q,0,Q,12,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9356,,-4,,-14,,230,,6,,99,9,99,9,0,,
3034485,B,2013101209,1345,492,S,436,S,372,S,157,Q,119,Q,124,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9359,,35,,1,,110,,6,,99,9,99,9,0,,
3034485,B,2013101210,1949,978,S,1228,S,492,S,311,Q,362,Q,168,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9361,,64,,3,,150,,11,,99,9,99,9,0,,
3034485,B,2013101211,2387,1481,S,2013,S,506,S,466,Q,602,Q,175,Q,9999,9,99,9,9999,9,9999,9,9999,9,00000000,,9361,,84,,-3,,90,,17,,99,9,99,9,0,,
